user,hash,date,site_admin,day_of_week,period_of_day
ttaylorr,71ffc6d8a8dd9f774e3aabafb74f5dcd23e27e4c,2018-05-04T21:31:26Z,TRUE,sexta-feira,"(14,15]"
ttaylorr,77bb7fbcfbc5c22ff838156d34662dd94b20d31a,2016-11-10T19:17:10Z,TRUE,quinta-feira,"(11,12]"
ttaylorr,265bfe4060485c6eaec353b10b91136b5c6bbbc1,2018-01-20T00:14:47Z,TRUE,sábado,"(16,17]"
ttaylorr,77979372cc41ba9d71c10f7a37d3de9fe53b989b,2018-02-27T22:40:34Z,TRUE,terça-feira,"(14,15]"
ttaylorr,d8fc641b5530bf215303aa0218f938426c0f1e5d,2016-12-15T21:10:09Z,TRUE,quinta-feira,"(13,14]"
ttaylorr,043ee8bad269fce8b5271a8cb4fde57632610ec8,2016-12-28T21:54:25Z,TRUE,quarta-feira,"(13,14]"
ttaylorr,b32f945c4875c520e0e4f9ec5157a0543704165d,2017-07-05T16:30:22Z,TRUE,quarta-feira,"(9,10]"
ttaylorr,67d8674dff21ef3fe57239fb1c0b8517ec8dbb14,2018-04-27T04:10:19Z,TRUE,sexta-feira,"(21,22]"
ttaylorr,9e207ed5b4be9b323291c04c2e4a85e0920b024e,2018-02-08T02:36:12Z,TRUE,quinta-feira,"(18,19]"
ttaylorr,2070e4ce3784dac9c6fcbdcab90745ecff099a0b,2016-08-26T19:36:30Z,TRUE,sexta-feira,"(12,13]"
ttaylorr,a9bbe0e833d994d50408e33e8863780670212beb,2016-08-24T16:39:30Z,TRUE,quarta-feira,"(9,10]"
ttaylorr,b701aa853e22ba478534147e075fd1b9556d8a3a,2017-12-08T17:42:08Z,TRUE,sexta-feira,"(9,10]"
ttaylorr,62de678b51bf8807fd6a66eb15c0704f16d24783,2017-06-14T22:00:48Z,TRUE,quarta-feira,"(15,16]"
ttaylorr,c78356173c4ac665803364aeb24e4c2cc7367d53,2016-06-03T16:36:26Z,TRUE,sexta-feira,"(9,10]"
ttaylorr,8fb44158b51fdd9644a8f2bc4bc8b1afe2a6e6bf,2016-06-04T17:25:02Z,TRUE,sábado,"(10,11]"
ttaylorr,41d7c353869c09600a92d07936a072934560425d,2017-12-14T17:28:53Z,TRUE,quinta-feira,"(9,10]"
ttaylorr,8d1d6856516c3a7b4d7356d8dba1d9cca9bca78d,2017-04-14T16:46:28Z,TRUE,sexta-feira,"(9,10]"
ttaylorr,83f17e570d726f9607af43a1469cd078e59a0e31,2016-10-27T23:26:58Z,TRUE,quinta-feira,"(16,17]"
ttaylorr,10660fc0b8f3eee4fa77a7979470d9de4496ee50,2016-11-07T21:18:16Z,TRUE,segunda-feira,"(13,14]"
ttaylorr,d37310b90e25c5fdbb71a0e0f8e09c89ef1c3d66,2017-05-25T21:02:16Z,TRUE,quinta-feira,"(14,15]"
ttaylorr,1d7c82169baaeea5ce8c8a0f6e6068b692c015c0,2017-05-25T19:31:20Z,TRUE,quinta-feira,"(12,13]"
ttaylorr,2f90aa1c82909f7577305464bbfda13f36df5d6c,2017-08-03T22:36:19Z,TRUE,quinta-feira,"(15,16]"
ttaylorr,31ffeb94f9e3180939af3019787a5c02b6035851,2017-06-16T21:06:32Z,TRUE,sexta-feira,"(14,15]"
ttaylorr,b9aa9cd267d122f704aad585b4e87550e2db0bc9,2018-03-19T19:01:36Z,TRUE,segunda-feira,"(12,13]"
ttaylorr,4c06e1b28014a3940c1569612d173a8892fe0e2e,2017-08-02T19:16:06Z,TRUE,quarta-feira,"(12,13]"
ttaylorr,1d5ef4c427f73d0cb3e8b05ece9993070cb5ab7e,2017-06-06T16:49:10Z,TRUE,terça-feira,"(9,10]"
ttaylorr,8c14553cbd9ac52972f940f8e90ed934cabba458,2017-07-10T16:53:00Z,TRUE,segunda-feira,"(9,10]"
ttaylorr,d7ee3d3c25e4c3512b054ffa8522c3a1812e89b9,2016-05-27T19:11:24Z,TRUE,sexta-feira,"(12,13]"
ttaylorr,b9ab79ef899c4ee7cb656cdcbed666eed04c3022,2017-11-22T01:50:44Z,TRUE,quarta-feira,"(17,18]"
ttaylorr,d38a816c53cd7c5aeec8af55d7de775104e703af,2017-03-23T23:19:26Z,TRUE,quinta-feira,"(16,17]"
ttaylorr,a0b01f8b92fd761b66a43f1fd791c5b0df1e635f,2017-09-13T21:27:38Z,TRUE,quarta-feira,"(14,15]"
ttaylorr,c8d852d9434f1820a77bedf0dc0ad2dc23d3b686,2017-08-08T16:58:01Z,TRUE,terça-feira,"(9,10]"
ttaylorr,4e6e8f0d52317a0650f1d93058e366ce72ca6507,2017-05-16T22:05:31Z,TRUE,terça-feira,"(15,16]"
ttaylorr,d4354c33bc3833bb5a2804ff523d83789f54fb00,2017-03-17T19:37:18Z,TRUE,sexta-feira,"(12,13]"
ttaylorr,47524d1a8da31867164b33a2caf261e68039d6de,2016-11-08T20:39:18Z,TRUE,terça-feira,"(12,13]"
ttaylorr,9a73171f216d961909142d289eb761081c562461,2017-02-18T22:46:11Z,TRUE,sábado,"(14,15]"
ttaylorr,d79653966e07030d30d57c4599c2bb52ed536bfc,2015-08-27T21:21:48Z,TRUE,quinta-feira,"(14,15]"
ttaylorr,f4b3cd74254025c5e3865fad077cf5e33bef56cf,2016-06-21T15:40:25Z,TRUE,terça-feira,"(8,9]"
ttaylorr,92205c8b5c7b7aae93f58225c267b999ff3e4788,2017-06-26T16:51:51Z,TRUE,segunda-feira,"(9,10]"
ttaylorr,160bccba1c200c346f991bd0947a334d7a52dc85,2017-07-12T15:44:34Z,TRUE,quarta-feira,"(8,9]"
ttaylorr,d60a37c2d73d9be4b237e1aa68ca75305f2306ef,2017-06-13T20:01:41Z,TRUE,terça-feira,"(13,14]"
ttaylorr,13719e4c9387a3c7a07b921dac76f8374f33c064,2017-04-18T17:28:49Z,TRUE,terça-feira,"(10,11]"
ttaylorr,9d2661679b07ca993da5be12cac801038fddf522,2016-12-29T21:55:00Z,TRUE,quinta-feira,"(13,14]"
ttaylorr,04c27548a2f40f9af42dc399ea4f31dbca0fd416,2016-08-15T20:48:43Z,TRUE,segunda-feira,"(13,14]"
ttaylorr,2f79b74a4580627fc38450d83906c11ac6463e08,2017-04-14T17:45:13Z,TRUE,sexta-feira,"(10,11]"
ttaylorr,bd57ce6be10077469138156edf6b113520fa2730,2017-06-05T22:12:18Z,TRUE,segunda-feira,"(15,16]"
ttaylorr,289a18b2bc53316e77db797f343c4734d460694c,2017-05-17T22:43:04Z,TRUE,quarta-feira,"(15,16]"
ttaylorr,6c779f8218766cf9309e2f7d308401acd6bbf4b0,2017-02-18T22:46:22Z,TRUE,sábado,"(14,15]"
ttaylorr,9e1b3745ad95ee4b77c8fdd8e873ca9e69581a50,2017-02-27T02:34:56Z,TRUE,segunda-feira,"(18,19]"
ttaylorr,49f3b9779f2c532f2e7de637a08262da43734e1d,2016-10-08T00:11:14Z,TRUE,sábado,"(17,18]"
ttaylorr,cb0267a6fad513de01e8112f27207444c2d68e4a,2018-03-19T18:55:32Z,TRUE,segunda-feira,"(11,12]"
ttaylorr,c86d50a47c3f9c43d1afc277e29f941adb701241,2017-05-15T21:51:35Z,TRUE,segunda-feira,"(14,15]"
ttaylorr,0564f00fcfaa24391f1f351dd9e4d6716f2ddc69,2017-07-11T15:03:25Z,TRUE,terça-feira,"(8,9]"
ttaylorr,4094ea6a369726d5587937600943edcf4ed6bfaf,2017-06-02T22:27:37Z,TRUE,sexta-feira,"(15,16]"
ttaylorr,85f581166bba18dce6484e34ab5ba6dc03387405,2017-01-05T18:23:03Z,TRUE,quinta-feira,"(10,11]"
ttaylorr,c2242e42d5fc5d18a924ebc2a40eb029b6443be3,2017-06-16T16:48:30Z,TRUE,sexta-feira,"(9,10]"
ttaylorr,d15c7ea989d6fea81b3327e4b03d5363b515e53d,2017-03-06T19:36:21Z,TRUE,segunda-feira,"(11,12]"
ttaylorr,e9db38e10381b28c5da4ee09287e553939029bc5,2017-04-15T16:44:41Z,TRUE,sábado,"(9,10]"
ttaylorr,bc376b805a6f8b6114972fb1b6159211b786bc11,2017-08-17T21:48:14Z,TRUE,quinta-feira,"(14,15]"
ttaylorr,377ab8e7f2488a789980b53401d8198a5224d7a7,2017-03-23T23:08:48Z,TRUE,quinta-feira,"(16,17]"
ttaylorr,38c452b28359b64e8c4cd2600f09ba456bcf6b8f,2016-08-05T00:58:43Z,TRUE,sexta-feira,"(17,18]"
ttaylorr,1a98fa5c4065e0b692c181ddc4551d21c72945e2,2018-03-01T23:54:18Z,TRUE,quinta-feira,"(15,16]"
ttaylorr,4b33121c9648b73570acd3e2312c0939c43fea0b,2017-12-02T01:00:03Z,TRUE,sábado,"(17,18]"
ttaylorr,ad3634dd1d5aa47fb3a7b6687b50a3c1f6428f76,2017-06-06T23:47:44Z,TRUE,terça-feira,"(16,17]"
ttaylorr,338ab406ba35a0645bc660f8cb24dad8913f9490,2017-01-11T20:59:25Z,TRUE,quarta-feira,"(12,13]"
ttaylorr,fcfb1b0e94e4b7223c0ff7c5d251c28bf56692a7,2017-11-16T23:44:08Z,TRUE,quinta-feira,"(15,16]"
ttaylorr,4fc2dc5bd6767c3d1cc51d6d8f405f4007b13a68,2017-08-18T00:52:57Z,TRUE,sexta-feira,"(17,18]"
ttaylorr,3e334a4090a182a914b4053646e9b2d22f81980a,2017-08-24T22:00:53Z,TRUE,quinta-feira,"(15,16]"
ttaylorr,31110f70e5df48ec1d9f70e41d49954cacec0ae4,2017-08-10T23:17:03Z,TRUE,quinta-feira,"(16,17]"
ttaylorr,6cea089e2ea8a3bca39469e1f56344dfc3ac55bc,2016-08-10T18:16:42Z,TRUE,quarta-feira,"(11,12]"
ttaylorr,cb5ab7c6d13a9b41c5a503ac5cba448bf1beb05b,2017-05-22T20:51:19Z,TRUE,segunda-feira,"(13,14]"
ttaylorr,602f6ee3d13634f4e40ff3e6a88a73ddf49d0726,2016-11-08T17:05:11Z,TRUE,terça-feira,"(9,10]"
ttaylorr,991f85dd54a2b7ca9b1f266f189a0fe92ce9f8ad,2016-06-02T16:53:24Z,TRUE,quinta-feira,"(9,10]"
ttaylorr,de7dca6cc3f9fc96ad9358abd954fa0d01d8e7fa,2018-01-17T22:29:49Z,TRUE,quarta-feira,"(14,15]"
ttaylorr,466bc951cb1f928306eee22f05ac7fc855122161,2017-07-05T20:46:43Z,TRUE,quarta-feira,"(13,14]"
ttaylorr,9c1aae07dc053b65de7c443691cffec4fcb2f367,2016-09-01T16:52:20Z,TRUE,quinta-feira,"(9,10]"
ttaylorr,f74e32720e65f8f9a24c9958eace6293b23490f4,2016-11-03T20:26:19Z,TRUE,quinta-feira,"(13,14]"
ttaylorr,08afb68bc1144784bbb9d12096b93310f8f0f354,2016-07-05T19:38:22Z,TRUE,terça-feira,"(12,13]"
ttaylorr,89fa725c3bfe5b3cd2b478cea6e433eb0c263a62,2017-04-27T22:35:21Z,TRUE,quinta-feira,"(15,16]"
ttaylorr,d453d9d5e24a1d6c5cee464e0d322c6c6d753a09,2017-06-12T21:24:40Z,TRUE,segunda-feira,"(14,15]"
ttaylorr,11f68341f0e6724db128659d7ee1a0aa828088ba,2017-12-01T18:09:15Z,TRUE,sexta-feira,"(10,11]"
ttaylorr,cdff972b6eb9074072edc727550de62864b98976,2017-04-17T20:46:37Z,TRUE,segunda-feira,"(13,14]"
ttaylorr,f17a07ea70f04dfc19056b467ef56e43a04778f6,2016-12-11T01:04:03Z,TRUE,domingo,"(17,18]"
ttaylorr,2681146c702c90e56b1be0aacf1c6788fff4d0a1,2016-12-26T20:53:09Z,TRUE,segunda-feira,"(12,13]"
ttaylorr,b78fa93988bff45515c235ae7cd3a1ed8e5c9818,2017-12-11T23:21:13Z,TRUE,segunda-feira,"(15,16]"
ttaylorr,7ec512c72f59db13711e0c782d75ab8801822639,2017-02-21T18:31:24Z,TRUE,terça-feira,"(10,11]"
ttaylorr,cbd01b7d26f3c15e1b799078e59647d74ad3a996,2017-08-03T17:58:15Z,TRUE,quinta-feira,"(10,11]"
ttaylorr,f7127717d60dd7d8bdc7da92c7e5fe7dce07b22e,2017-05-24T19:52:01Z,TRUE,quarta-feira,"(12,13]"
ttaylorr,bdd4cccc005e848c56c1c9ec9ee7b66ad2f9865d,2017-07-05T20:46:20Z,TRUE,quarta-feira,"(13,14]"
ttaylorr,f4e7b3ba2d0fc56a5aa86eb7b033458508f759d2,2017-05-24T22:54:12Z,TRUE,quarta-feira,"(15,16]"
ttaylorr,7aa4126f880a4c39c3d0312a1b5f635c1976e0b2,2016-08-04T00:01:17Z,TRUE,quinta-feira,"(17,18]"
ttaylorr,8ce388265547aca19e1cc8627f16e51e2060d188,2017-07-24T17:22:32Z,TRUE,segunda-feira,"(10,11]"
ttaylorr,0dde5c84c48afdba6fabb1c9956338a537194658,2017-06-21T16:45:34Z,TRUE,quarta-feira,"(9,10]"
ttaylorr,48ed3cb2bc4cbb69b8d99b5d3c4f0a5425a2aa50,2016-10-25T14:52:27Z,TRUE,terça-feira,"(7,8]"
ttaylorr,b30e65a3dfb42bb559b7e09a1913ab9672f2c299,2017-12-05T22:05:46Z,TRUE,terça-feira,"(14,15]"
ttaylorr,df732acf64bcb792b42fb648387d3eff0781c320,2017-11-16T16:38:11Z,TRUE,quinta-feira,"(8,9]"
ttaylorr,378aed6194335ab2090275bd15dba77865f307fb,2016-05-17T18:12:08Z,TRUE,terça-feira,"(11,12]"
ttaylorr,25c3fde4aca8b0270cb7539f665f5cb2071ebf13,2016-11-10T22:26:37Z,TRUE,quinta-feira,"(14,15]"
ttaylorr,f8797353b98c6cc543cb700c7a66070968cb22c3,2017-12-01T17:33:54Z,TRUE,sexta-feira,"(9,10]"
ttaylorr,7d8f65d4b7a4ecc3c1840f6a0665b9a2e8eef7bd,2017-05-22T21:29:01Z,TRUE,segunda-feira,"(14,15]"
ttaylorr,4dd2bf73d7819733f7d8cc29a8e8404fc0552242,2017-09-14T17:21:01Z,TRUE,quinta-feira,"(10,11]"
ttaylorr,d70ae1ab425a61dc8ad2c1934a67cc870495b068,2017-07-31T20:14:41Z,TRUE,segunda-feira,"(13,14]"
ttaylorr,b3a4e843cac9e200dc87366078fd0b9236c84af3,2016-11-15T17:14:50Z,TRUE,terça-feira,"(9,10]"
ttaylorr,bca03c562dce32b3dad96a979ad22ba53de35ddc,2016-11-08T20:05:12Z,TRUE,terça-feira,"(12,13]"
ttaylorr,136c4cf3e5313026e24f3511ca801d41952116af,2016-08-04T16:49:01Z,TRUE,quinta-feira,"(9,10]"
ttaylorr,145d0defa1865c1519cc0f05af5717632ec38ec3,2017-11-29T18:47:59Z,TRUE,quarta-feira,"(10,11]"
ttaylorr,70995b390c5c6b1df84a5893cf6e9d30e2fd13b3,2017-09-13T22:23:35Z,TRUE,quarta-feira,"(15,16]"
ttaylorr,28e878c53842ff783d98b59160f30e40b0dde17a,2016-07-06T14:16:24Z,TRUE,quarta-feira,"(7,8]"
ttaylorr,223d26d2c9abc6ef88516209171dbac813c50df8,2016-08-01T22:15:07Z,TRUE,segunda-feira,"(15,16]"
ttaylorr,405eaaf99287a73922d2f7bf55f457d3c24aacb7,2016-07-01T21:52:11Z,TRUE,sexta-feira,"(14,15]"
ttaylorr,b92cac52f5e784bc324b126c2c5f4c723296aa9c,2017-01-12T23:39:53Z,TRUE,quinta-feira,"(15,16]"
ttaylorr,76b1fe0b5d0aedc7125b554ef6d4459a6da80887,2017-09-12T19:46:41Z,TRUE,terça-feira,"(12,13]"
ttaylorr,d2bb91e5e098d9dd925a8a520f5adbc9567caec9,2016-05-26T20:28:55Z,TRUE,quinta-feira,"(13,14]"
ttaylorr,ce66ce324774187949ee562afe25923e23734acc,2017-07-24T17:44:34Z,TRUE,segunda-feira,"(10,11]"
ttaylorr,cb5baef389b9b0e13ec7435cb15c55ae87a9afbb,2017-06-15T20:48:44Z,TRUE,quinta-feira,"(13,14]"
ttaylorr,316f885c60f5dc9882bcaebfda9358b261dc851e,2016-08-04T00:34:11Z,TRUE,quinta-feira,"(17,18]"
ttaylorr,74b4d2cb40806fffff59b8e9c858c72d7c0c523b,2016-08-22T21:41:43Z,TRUE,segunda-feira,"(14,15]"
ttaylorr,99c0f45e67b1e2343e52be11f63089c65c237ff7,2017-06-19T21:16:49Z,TRUE,segunda-feira,"(14,15]"
ttaylorr,4ced5cdb76f93f00dd496172101cff4ec8737c2b,2016-10-27T16:37:51Z,TRUE,quinta-feira,"(9,10]"
ttaylorr,4383de1743d6a612ffd90943c81bfbf0bfd9152f,2017-08-30T16:45:41Z,TRUE,quarta-feira,"(9,10]"
ttaylorr,2f6732c4fb350d4e128eaee2df3f2a23c9bc7cea,2017-06-19T19:52:45Z,TRUE,segunda-feira,"(12,13]"
ttaylorr,dcdb54c8645e3aee7000229497fed1252d849fe6,2017-03-24T20:38:04Z,TRUE,sexta-feira,"(13,14]"
ttaylorr,1a9d2aba068810f8985f3132e1c9781da8737d92,2016-05-20T23:52:35Z,TRUE,sexta-feira,"(16,17]"
ttaylorr,0b123b109dfcbe589d06a95e1bee49ca9f48ef14,2016-11-08T18:10:10Z,TRUE,terça-feira,"(10,11]"
ttaylorr,a04679082905effdf9e2c3644ffe906aca8b54c1,2015-08-30T23:28:29Z,TRUE,domingo,"(16,17]"
ttaylorr,8f573f86e4e56708cb5c3eb4abfe48d8cd4838f9,2017-06-13T23:29:57Z,TRUE,terça-feira,"(16,17]"
ttaylorr,8399175dc47b2753c8dbbe43b8700133419de305,2017-03-16T21:07:30Z,TRUE,quinta-feira,"(14,15]"
ttaylorr,b41afecbb6fecd0fa050bb5d46f392d5d6c6f26e,2017-03-24T21:27:07Z,TRUE,sexta-feira,"(14,15]"
ttaylorr,b5cba63f36656a75624b1cee4d1fdaf7525f4060,2016-09-28T18:25:37Z,TRUE,quarta-feira,"(11,12]"
ttaylorr,5f7387a5bc06ce7f0ed593450127432722a90cb0,2017-07-11T22:10:30Z,TRUE,terça-feira,"(15,16]"
ttaylorr,080a1ef34a9563c1f39aa2eb47a75fca151128ce,2017-06-22T00:43:16Z,TRUE,quinta-feira,"(17,18]"
ttaylorr,56871cffc0d0f5373ca739382cbf3d0061dfed27,2017-06-16T16:45:14Z,TRUE,sexta-feira,"(9,10]"
ttaylorr,73178169791422914bdba76c6ba7e790697c78a2,2017-06-13T20:00:18Z,TRUE,terça-feira,"(13,14]"
ttaylorr,6a54bf5a6f1fc0f0fd7d8acf43d0bf0ae7255e80,2017-04-14T16:43:25Z,TRUE,sexta-feira,"(9,10]"
ttaylorr,fbd202d1e0553843dae1d307de46076ee3c0e1de,2016-06-02T22:21:31Z,TRUE,quinta-feira,"(15,16]"
ttaylorr,061eb961bdd8c203e116c32f5bfcf4dcbedf7cd1,2017-04-13T17:11:25Z,TRUE,quinta-feira,"(10,11]"
ttaylorr,891db97a429405f80d54c7e09219bda9799e8e6e,2016-12-12T00:28:47Z,TRUE,segunda-feira,"(16,17]"
ttaylorr,727c6f2cc44cb841b8ba581ab61dc8669c88209b,2018-03-19T14:28:41Z,TRUE,segunda-feira,"(7,8]"
ttaylorr,ea94fcdb4450274d37f0e621e31cfe1fc5d22676,2016-11-09T01:00:42Z,TRUE,quarta-feira,"(17,18]"
ttaylorr,3210a57bb5e45949897a2695da621598efec3896,2016-06-28T19:46:12Z,TRUE,terça-feira,"(12,13]"
ttaylorr,a988f8c8dba762c9a860f0027dec173a53dc83d2,2017-03-22T21:20:32Z,TRUE,quarta-feira,"(14,15]"
ttaylorr,cabe0f3f5b000e72b9835bef2f272fd4db1e94bd,2017-03-22T16:56:33Z,TRUE,quarta-feira,"(9,10]"
ttaylorr,89c5fa0635e570a857bad3397894dbc5abcd4e83,2018-03-21T00:36:04Z,TRUE,quarta-feira,"(17,18]"
ttaylorr,1845c0bf9c3b77c52484ee4e7f9b15f7eab6edce,2016-08-09T20:19:43Z,TRUE,terça-feira,"(13,14]"
ttaylorr,bbac36ee0754d2bd02f0686076c8b7ac7c78483e,2016-08-09T16:17:34Z,TRUE,terça-feira,"(9,10]"
ttaylorr,1ce0fec091d2f2ca836559a9952c8b5686893b30,2017-06-02T22:33:25Z,TRUE,sexta-feira,"(15,16]"
ttaylorr,6a03eaa8b0d83feb645221a6bd3bad3c4813e53d,2017-09-12T19:47:23Z,TRUE,terça-feira,"(12,13]"
ttaylorr,16e6b3a03a76069bcb7dcfd0f84304902db9caf7,2017-03-28T16:53:44Z,TRUE,terça-feira,"(9,10]"
ttaylorr,a7d6ab5fe07a583a0b9c9b6f943cad10636118fe,2016-11-08T20:18:48Z,TRUE,terça-feira,"(12,13]"
ttaylorr,0969abe2c360fb0271eab80871212b2271f33493,2017-04-12T19:27:27Z,TRUE,quarta-feira,"(12,13]"
ttaylorr,dababcd706d106d3cb38283b059e9a112803b82d,2017-06-13T20:02:00Z,TRUE,terça-feira,"(13,14]"
ttaylorr,6868390dc27c6b322ffd032a489a0207e77a481f,2016-09-19T20:53:08Z,TRUE,segunda-feira,"(13,14]"
ttaylorr,5d733435b70d17cc1fd99fbb42348971f58419b0,2017-06-06T20:08:47Z,TRUE,terça-feira,"(13,14]"
ttaylorr,558383d857398f01a46d492851ad414e9bacd8a8,2017-07-06T17:44:07Z,TRUE,quinta-feira,"(10,11]"
ttaylorr,fd531d30faf03723543991b35f5c87ebbb292793,2017-06-09T23:32:42Z,TRUE,sexta-feira,"(16,17]"
ttaylorr,21b2fbfa7906202a8de719a48fd32d0ad102cd68,2016-11-22T20:18:14Z,TRUE,terça-feira,"(12,13]"
ttaylorr,b761e15ee4eac7255721f88a21d46ef80f9fcab4,2017-07-14T23:39:24Z,TRUE,sexta-feira,"(16,17]"
ttaylorr,0195476bce19fbdf137aa038b003da64834070a3,2016-10-21T00:08:13Z,TRUE,sexta-feira,"(17,18]"
ttaylorr,2198a8de922ba38b3475fa24514c09325ceaa691,2016-11-17T22:11:14Z,TRUE,quinta-feira,"(14,15]"
ttaylorr,dc5beb832be81e953faaee3f150dac637fdfd5bb,2016-11-18T18:18:47Z,TRUE,sexta-feira,"(10,11]"
ttaylorr,f9f181b78675e1b98284803e88fab0486f38ceef,2017-03-17T18:57:44Z,TRUE,sexta-feira,"(11,12]"
ttaylorr,adaa945ac10ed06002118af1d5eae9935227da51,2017-04-25T21:13:07Z,TRUE,terça-feira,"(14,15]"
ttaylorr,d90793408a4a9a4bf8e91b83bfb8f8c5f5c03e5b,2017-08-08T02:48:33Z,TRUE,terça-feira,"(19,20]"
ttaylorr,18b40ce9810d3851a24357b0db8a3551c155c43a,2017-09-11T19:10:34Z,TRUE,segunda-feira,"(12,13]"
ttaylorr,cf8d827ecb2307835d4a8c106475149b035bdcd5,2018-01-17T22:32:16Z,TRUE,quarta-feira,"(14,15]"
ttaylorr,edd354eaa116df234a454d94814d6505306b4702,2017-07-24T18:05:41Z,TRUE,segunda-feira,"(11,12]"
ttaylorr,aee5bf7785ce1527b4f2e7ed50e284f70345db84,2017-05-08T15:56:00Z,TRUE,segunda-feira,"(8,9]"
ttaylorr,babed9a0e3b5a36e4bad61580ea0f53b314766ff,2017-03-16T21:22:03Z,TRUE,quinta-feira,"(14,15]"
ttaylorr,aaa09af5cc859085dc3fe3ee8f78a5078b968864,2017-04-18T15:19:29Z,TRUE,terça-feira,"(8,9]"
ttaylorr,018ae222d866b0110ff83949f5eecdf17775d40e,2016-10-15T16:46:21Z,TRUE,sábado,"(9,10]"
ttaylorr,0a669c776edeee4ea10e3ce4559f8cd0f8151751,2017-12-19T22:34:28Z,TRUE,terça-feira,"(14,15]"
ttaylorr,45d45d14adba3a87fb356c2115d7405ae12e93df,2017-06-07T00:04:23Z,TRUE,quarta-feira,"(17,18]"
ttaylorr,82d68d36bad50b9caef66bb0355313b794657cb5,2017-12-05T01:27:44Z,TRUE,terça-feira,"(17,18]"
ttaylorr,879d2cd835869c191ff50377799022d66746b2d9,2017-07-10T16:51:21Z,TRUE,segunda-feira,"(9,10]"
ttaylorr,fbfe3f6063d6d23cbbf1a62206bbed625b25c2a7,2017-02-16T21:21:41Z,TRUE,quinta-feira,"(13,14]"
ttaylorr,c7f2cd0211fa09cba52b9483f221fa92f421c17c,2016-05-20T23:50:36Z,TRUE,sexta-feira,"(16,17]"
ttaylorr,b632d4ea697dd16c659dd7181ecd133fa3e80202,2016-10-10T19:25:41Z,TRUE,segunda-feira,"(12,13]"
ttaylorr,c2d242c0954476a858acbe0c5f546658d45ea531,2017-04-17T20:55:11Z,TRUE,segunda-feira,"(13,14]"
ttaylorr,eafa8e01b9cfd7bebb0e46a69863b8b79bb90a0c,2016-08-09T17:00:53Z,TRUE,terça-feira,"(10,11]"
ttaylorr,6be66f8b0e925a79e9de17702dfe7d3e58f3a36c,2017-05-25T22:05:29Z,TRUE,quinta-feira,"(15,16]"
ttaylorr,a78d4b8fc8d514479a4e5e81b79c0c68e135c5c8,2016-07-05T22:09:18Z,TRUE,terça-feira,"(15,16]"
ttaylorr,ff463d560ad05bb7452cacdd2f61037199326b49,2016-05-27T19:19:14Z,TRUE,sexta-feira,"(12,13]"
ttaylorr,32c557a497406051ab2f1ba8722f9bfb889d2d8a,2016-05-20T15:16:40Z,TRUE,sexta-feira,"(8,9]"
ttaylorr,4bce48d6463536c5f4949630f80f63f382d6eb23,2018-03-20T15:10:11Z,TRUE,terça-feira,"(8,9]"
ttaylorr,0c116dba030f61e90ccbd706c75341c0a7e71979,2017-06-26T15:32:58Z,TRUE,segunda-feira,"(8,9]"
ttaylorr,5a8b7421f5b344dcb986b5394f69af35e00afdbc,2017-06-21T16:23:56Z,TRUE,quarta-feira,"(9,10]"
ttaylorr,5ba26e5829889ca84dcc145a16d4a29fa6f554fd,2017-07-14T23:40:11Z,TRUE,sexta-feira,"(16,17]"
ttaylorr,f05bd02ac6a74461a9605d83d711d1d3d3578755,2017-05-24T19:52:37Z,TRUE,quarta-feira,"(12,13]"
ttaylorr,1a1c679186cdd2c60bc043f6132cc87db001bddc,2017-08-30T18:29:16Z,TRUE,quarta-feira,"(11,12]"
ttaylorr,923483855166d452c88a28b04bb8968221e8ac09,2016-05-18T19:19:20Z,TRUE,quarta-feira,"(12,13]"
ttaylorr,9dde72f2fbfeb018c731866cdccf726ec77105c8,2017-07-24T17:20:56Z,TRUE,segunda-feira,"(10,11]"
ttaylorr,f9f33c9a1b389c014e1d9b84653996490cc4db5e,2017-08-25T15:58:14Z,TRUE,sexta-feira,"(8,9]"
ttaylorr,71e29641bd54b28fade9a2d5d47d35f88161c167,2017-08-24T14:43:13Z,TRUE,quinta-feira,"(7,8]"
ttaylorr,1f5506d9aac39ff91071269f705ba55e6039a53c,2017-07-24T17:44:49Z,TRUE,segunda-feira,"(10,11]"
ttaylorr,bfc97f388c47ccc770669e48a56a08478316f6f9,2017-08-30T16:03:11Z,TRUE,quarta-feira,"(9,10]"
ttaylorr,a768a3b2dabfdffd73d04998913352ea7a3759a6,2017-07-31T18:53:31Z,TRUE,segunda-feira,"(11,12]"
ttaylorr,eee82e87f364f19ccfbcb4156651450ae0b2ebb3,2016-07-13T18:58:55Z,TRUE,quarta-feira,"(11,12]"
ttaylorr,2f37dbfacdf04c149fa89ed6398ecfc6796ef693,2018-02-08T01:01:46Z,TRUE,quinta-feira,"(17,18]"
ttaylorr,442dc02f7d71378af84ecdcefa8012e932c9cf22,2017-04-17T17:21:50Z,TRUE,segunda-feira,"(10,11]"
ttaylorr,81923e0e804b76f5febb2b87470777d68d3cf9d5,2016-05-16T22:02:36Z,TRUE,segunda-feira,"(15,16]"
ttaylorr,e508fb68611d6761d093381a159624b48bafc0ce,2016-08-10T18:53:08Z,TRUE,quarta-feira,"(11,12]"
ttaylorr,63c6bd4c97e5b6936b807eacab46126b6af31e62,2017-08-03T20:23:14Z,TRUE,quinta-feira,"(13,14]"
