id,state,user_opened,employee_open,user_closed,employee_closed,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
616,closed,patcon,volunter,technicalpickles,employee,22,2,22,0,0,"(1,30]","(1,30]",NA,NA
613,closed,patcon,volunter,mose,volunter,1256,14,1256,0,0,"(365,Inf]","(365,Inf]",NA,NA
611,closed,ykyuen,volunter,ykyuen,volunter,7,2,1,6,0,"(1,30]","(0,1]","(1,30]",NA
610,closed,cjbottaro,volunter,technicalpickles,employee,37,3,36,0,0,"(30,180]","(30,180]",NA,NA
608,closed,frdmn,volunter,technicalpickles,employee,287,18,287,0,0,"(180,365]","(180,365]",NA,NA
607,closed,chriseldredge,volunter,technicalpickles,employee,21,2,17,2,0,"(1,30]","(1,30]","(1,30]",NA
605,closed,patcon,volunter,mose,volunter,1276,6,1276,0,0,"(365,Inf]","(365,Inf]",NA,NA
603,closed,tubaman,volunter,technicalpickles,employee,60,1,0,60,0,"(30,180]",NA,"(30,180]",NA
602,closed,hairgamiMaster,volunter,hairgamiMaster,volunter,0,4,199,0,198,NA,"(180,365]",NA,"(180,365]"
598,closed,timfallmk,volunter,stale[bot],bot,1413,7,1406,0,7,"(365,Inf]","(365,Inf]",NA,"(1,30]"
597,closed,timfallmk,volunter,technicalpickles,employee,13,7,12,0,0,"(1,30]","(1,30]",NA,NA
596,closed,wingrunr21,volunter,technicalpickles,employee,13,4,11,1,0,"(1,30]","(1,30]","(0,1]",NA
595,closed,patcon,volunter,patcon,volunter,61,2,0,61,0,"(30,180]",NA,"(30,180]",NA
594,closed,fhurtubise,volunter,fhurtubise,volunter,1,15,1,0,0,"(0,1]","(0,1]",NA,NA
593,closed,olimart,volunter,olimart,volunter,4,7,3,1,0,"(1,30]","(1,30]","(0,1]",NA
591,closed,gms8994,volunter,technicalpickles,employee,531,4,529,0,1,"(365,Inf]","(365,Inf]",NA,"(0,1]"
589,closed,dOpsCoder,volunter,technicalpickles,employee,116,3,82,33,0,"(30,180]","(30,180]","(30,180]",NA
587,closed,carols10cents,volunter,technicalpickles,employee,0,1,0,0,0,NA,NA,NA,NA
586,closed,paralin,volunter,paralin,volunter,0,1,0,0,0,NA,NA,NA,NA
584,closed,fhurtubise,volunter,tombell,volunter,1,22,798,0,796,"(0,1]","(365,Inf]",NA,"(365,Inf]"
581,closed,leto,volunter,tombell,volunter,15,4,15,0,0,"(1,30]","(1,30]",NA,NA
580,closed,KitsuneUdon,volunter,KitsuneUdon,volunter,0,6,0,0,0,NA,NA,NA,NA
573,closed,wadey,volunter,tombell,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
571,closed,tombell,volunter,tombell,volunter,131,0,null,null,null,"(30,180]",NA,NA,NA
568,closed,ElizabethN,volunter,ElizabethN,volunter,0,2,0,0,0,NA,NA,NA,NA
567,closed,erunion,volunter,tombell,volunter,35,5,773,0,737,"(30,180]","(365,Inf]",NA,"(365,Inf]"
564,closed,zekesonxx,volunter,tombell,volunter,11,10,4,0,6,"(1,30]","(1,30]",NA,"(1,30]"
556,closed,jackmcdade,volunter,tombell,volunter,3,9,4,0,1,"(1,30]","(1,30]",NA,"(0,1]"
552,closed,wingrunr21,volunter,technicalpickles,employee,3,2,0,9,5,"(1,30]",NA,"(1,30]","(1,30]"
551,closed,ghost,volunter,null,volunter,0,8,432,0,432,NA,"(365,Inf]",NA,"(365,Inf]"
550,closed,troyswanson,volunter,tombell,volunter,13,10,391,0,377,"(1,30]","(365,Inf]",NA,"(365,Inf]"
1383,closed,andreash92,volunter,andreash92,volunter,2,1,0,2,0,"(1,30]",NA,"(1,30]",NA
1382,closed,xurizaemon,volunter,stale[bot],bot,97,1,0,90,7,"(30,180]",NA,"(30,180]","(1,30]"
1380,closed,lutrampal,volunter,stale[bot],bot,97,1,0,90,7,"(30,180]",NA,"(30,180]","(1,30]"
1379,open,timkinnane,volunter,null,volunter,null,2,0,90,null,NA,NA,"(30,180]",NA
1377,closed,timkinnane,volunter,stale[bot],bot,97,1,0,90,7,"(30,180]",NA,"(30,180]","(1,30]"
1376,closed,timkinnane,volunter,stale[bot],bot,97,1,0,90,7,"(30,180]",NA,"(30,180]","(1,30]"
1375,closed,timkinnane,volunter,stale[bot],bot,97,2,90,0,7,"(30,180]","(30,180]",NA,"(1,30]"
1374,closed,timkinnane,volunter,stale[bot],bot,98,3,91,0,7,"(30,180]","(30,180]",NA,"(1,30]"
1373,closed,akki005,volunter,stale[bot],bot,97,2,90,0,7,"(30,180]","(30,180]",NA,"(1,30]"
1369,closed,PadmaChannal,volunter,PadmaChannal,volunter,22,3,6,1,14,"(1,30]","(1,30]","(0,1]","(1,30]"
1368,closed,timkinnane,volunter,stale[bot],bot,97,1,0,90,7,"(30,180]",NA,"(30,180]","(1,30]"
1365,closed,Akhilesh-Anb,volunter,technicalpickles,employee,11,2,6,4,0,"(1,30]","(1,30]","(1,30]",NA
1362,closed,rophy,volunter,stale[bot],bot,99,9,92,0,7,"(30,180]","(30,180]",NA,"(1,30]"
1356,closed,patcon,volunter,stale[bot],bot,102,8,94,0,7,"(30,180]","(30,180]",NA,"(1,30]"
1354,closed,ravikiranj,volunter,ravikiranj,volunter,0,2,0,0,0,NA,NA,NA,NA
542,closed,halkeye,volunter,tombell,volunter,20,8,20,0,0,"(1,30]","(1,30]",NA,NA
537,closed,bartolsthoorn,volunter,bartolsthoorn,volunter,0,7,1,0,1,NA,"(0,1]",NA,"(0,1]"
534,closed,tombell,volunter,technicalpickles,employee,3,8,3,0,0,"(1,30]","(1,30]",NA,NA
530,closed,fhurtubise,volunter,tombell,volunter,1,4,5,0,4,"(0,1]","(1,30]",NA,"(1,30]"
528,closed,rngadam,volunter,tombell,volunter,5,4,9,0,4,"(1,30]","(1,30]",NA,"(1,30]"
527,closed,rngadam,volunter,tombell,volunter,0,2,2,0,2,NA,"(1,30]",NA,"(1,30]"
526,closed,stoplion,volunter,tombell,volunter,0,2,0,0,0,NA,NA,NA,NA
525,closed,worldspawn,volunter,tombell,volunter,0,2,0,0,0,NA,NA,NA,NA
523,closed,blalor,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
522,closed,maxmichaels,volunter,tombell,volunter,0,5,2,0,2,NA,"(1,30]",NA,"(1,30]"
518,closed,blalor,volunter,tombell,volunter,5,3,0,0,5,"(1,30]",NA,NA,"(1,30]"
517,closed,exalted,volunter,exalted,volunter,0,19,102,0,102,NA,"(30,180]",NA,"(30,180]"
516,closed,DinisCruz,volunter,tombell,volunter,2,1,0,0,2,"(1,30]",NA,NA,"(1,30]"
514,closed,tombell,volunter,tombell,volunter,36,32,35,0,0,"(30,180]","(30,180]",NA,NA
513,closed,tombell,volunter,tombell,volunter,4,4,0,0,3,"(1,30]",NA,NA,"(1,30]"
511,closed,xfix,volunter,tombell,volunter,33,0,null,null,null,"(30,180]",NA,NA,NA
510,closed,brentc,volunter,tombell,volunter,0,15,0,0,0,NA,NA,NA,NA
507,closed,mcoquet,volunter,tombell,volunter,99,4,96,3,0,"(30,180]","(30,180]","(1,30]",NA
502,closed,duanefields,volunter,tombell,volunter,0,2,0,0,0,NA,NA,NA,NA
501,closed,exalted,volunter,tombell,volunter,0,6,0,0,0,NA,NA,NA,NA
498,closed,almilo,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
495,closed,ChrisCinelli,volunter,tombell,volunter,7,8,27,0,20,"(1,30]","(1,30]",NA,"(1,30]"
494,closed,ChrisCinelli,volunter,ChrisCinelli,volunter,0,2,0,0,0,NA,NA,NA,NA
493,closed,brianjlandau,volunter,brianjlandau,volunter,0,3,420,0,420,NA,"(365,Inf]",NA,"(365,Inf]"
487,closed,ChrisCinelli,volunter,atmos,volunter,1,1,0,1,0,"(0,1]",NA,"(0,1]",NA
486,closed,kylehotchkiss,volunter,atmos,volunter,0,1,0,0,0,NA,NA,NA,NA
485,closed,ChrisCinelli,volunter,tombell,volunter,1,9,12,0,11,"(0,1]","(1,30]",NA,"(1,30]"
484,closed,ChrisCinelli,volunter,tombell,volunter,1,3,0,0,0,"(0,1]",NA,NA,NA
480,closed,exalted,volunter,tombell,volunter,7,4,0,0,7,"(1,30]",NA,NA,"(1,30]"
478,closed,rafaelfranca,volunter,tombell,volunter,0,2,0,0,0,NA,NA,NA,NA
477,closed,exalted,volunter,tombell,volunter,0,13,1,0,1,NA,"(0,1]",NA,"(0,1]"
476,closed,hhaidar,volunter,tombell,volunter,14,19,14,0,0,"(1,30]","(1,30]",NA,NA
474,closed,tombell,volunter,tombell,volunter,50,0,null,null,null,"(30,180]",NA,NA,NA
473,closed,BM5k,volunter,tombell,volunter,0,3,0,0,0,NA,NA,NA,NA
470,closed,wyaeld,volunter,wyaeld,volunter,0,2,0,0,0,NA,NA,NA,NA
468,closed,atmos,volunter,tombell,volunter,11,7,11,0,0,"(1,30]","(1,30]",NA,NA
464,closed,ahawkins,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
463,closed,ahawkins,volunter,tombell,volunter,0,2,18,0,18,NA,"(1,30]",NA,"(1,30]"
461,closed,omares,volunter,atmos,volunter,3,6,1,2,0,"(1,30]","(0,1]","(1,30]",NA
453,closed,luckow,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
444,closed,apolishch,volunter,atmos,volunter,4,6,4,0,0,"(1,30]","(1,30]",NA,NA
443,closed,Schwolop,volunter,tombell,volunter,5,6,12,0,7,"(1,30]","(1,30]",NA,"(1,30]"
441,closed,devinhalladay,volunter,tombell,volunter,9,3,2,0,7,"(1,30]","(1,30]",NA,"(1,30]"
440,closed,emarchak,volunter,tombell,volunter,2,1,0,0,2,"(1,30]",NA,NA,"(1,30]"
439,closed,hemanth,volunter,hemanth,volunter,0,1,0,0,0,NA,NA,NA,NA
437,closed,phindmarsh,volunter,phindmarsh,volunter,0,7,23,0,23,NA,"(1,30]",NA,"(1,30]"
433,closed,tombell,volunter,tombell,volunter,129,2,125,2,1,"(30,180]","(30,180]","(1,30]","(0,1]"
431,closed,wadewilliams,volunter,technicalpickles,employee,0,1,0,0,0,NA,NA,NA,NA
430,closed,drdamour,volunter,tombell,volunter,6,13,6,0,0,"(1,30]","(1,30]",NA,NA
428,closed,maxgoedjen,volunter,maxgoedjen,volunter,0,45,0,0,0,NA,NA,NA,NA
427,closed,tony612,volunter,tombell,volunter,97,9,90,6,0,"(30,180]","(30,180]","(1,30]",NA
425,closed,pyro2927,volunter,tombell,volunter,4,10,2,1,0,"(1,30]","(1,30]","(0,1]",NA
420,closed,philippbeckmann,volunter,tombell,volunter,1,3,907,1,907,"(0,1]","(365,Inf]","(0,1]","(365,Inf]"
418,closed,timc3,volunter,tombell,volunter,0,2,0,0,0,NA,NA,NA,NA
417,closed,mplewis,volunter,tombell,volunter,1,2,1,0,0,"(0,1]","(0,1]",NA,NA
416,closed,timc3,volunter,timc3,volunter,0,2,0,0,0,NA,NA,NA,NA
415,closed,hhaidar,volunter,tombell,volunter,1,9,471,0,470,"(0,1]","(365,Inf]",NA,"(365,Inf]"
413,closed,willowe,volunter,atmos,volunter,0,1,0,0,0,NA,NA,NA,NA
410,closed,ewilliam,volunter,tombell,volunter,1,9,1,0,0,"(0,1]","(0,1]",NA,NA
409,closed,OleMchls,volunter,tombell,volunter,30,7,28,1,0,"(1,30]","(1,30]","(0,1]",NA
407,closed,frdmn,volunter,frdmn,volunter,0,1,0,0,0,NA,NA,NA,NA
405,closed,robweber,volunter,robweber,volunter,0,1,0,0,0,NA,NA,NA,NA
401,closed,aroben,volunter,tombell,volunter,0,3,0,0,0,NA,NA,NA,NA
400,closed,Iristyle,volunter,tombell,volunter,11,1,0,11,0,"(1,30]",NA,"(1,30]",NA
399,closed,Iristyle,volunter,tombell,volunter,83,23,83,0,0,"(30,180]","(30,180]",NA,NA
398,closed,Iristyle,volunter,technicalpickles,employee,38,1,0,38,0,"(30,180]",NA,"(30,180]",NA
397,closed,stephenway,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
396,closed,Iristyle,volunter,tombell,volunter,12,12,13,0,1,"(1,30]","(1,30]",NA,"(0,1]"
395,closed,Iristyle,volunter,tombell,volunter,0,6,0,0,0,NA,NA,NA,NA
392,closed,atmos,volunter,atmos,volunter,0,6,0,0,0,NA,NA,NA,NA
391,closed,nebiros,volunter,atmos,volunter,0,4,0,0,0,NA,NA,NA,NA
389,closed,x1a0,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
382,closed,cdhunt,volunter,cdhunt,volunter,0,2,7,0,7,NA,"(1,30]",NA,"(1,30]"
379,closed,kuno,volunter,tombell,volunter,15,1,0,0,15,"(1,30]",NA,NA,"(1,30]"
374,closed,kwstannard,volunter,tombell,volunter,32,1,0,32,0,"(30,180]",NA,"(30,180]",NA
373,closed,tansaku,volunter,tombell,volunter,34,2,28,3,2,"(30,180]","(1,30]","(1,30]","(1,30]"
371,closed,numbcoder,volunter,atmos,volunter,39,2,28,0,11,"(30,180]","(1,30]",NA,"(1,30]"
369,closed,mikeys,volunter,atmos,volunter,0,1,0,0,0,NA,NA,NA,NA
368,closed,cjbottaro,volunter,atmos,volunter,10,4,10,0,0,"(1,30]","(1,30]",NA,NA
367,closed,mikeys,volunter,technicalpickles,employee,0,2,0,0,0,NA,NA,NA,NA
366,closed,MattRogish,volunter,tombell,volunter,52,21,52,0,0,"(30,180]","(30,180]",NA,NA
365,closed,mikeys,volunter,mikeys,volunter,0,2,0,0,0,NA,NA,NA,NA
363,closed,spdaly,volunter,tombell,volunter,71,3,45,6,20,"(30,180]","(30,180]","(1,30]","(1,30]"
362,closed,finbarleahy,volunter,tombell,volunter,77,0,null,null,null,"(30,180]",NA,NA,NA
360,closed,patcon,volunter,tombell,volunter,78,3,0,0,78,"(30,180]",NA,NA,"(30,180]"
358,closed,gabebw,volunter,gabebw,volunter,2,8,2,0,0,"(1,30]","(1,30]",NA,NA
356,closed,cerw,volunter,technicalpickles,employee,9,1,0,9,0,"(1,30]",NA,"(1,30]",NA
354,closed,jkarmel,volunter,jkarmel,volunter,0,8,16,0,16,NA,"(1,30]",NA,"(1,30]"
353,closed,buddylindsey,volunter,technicalpickles,employee,23,7,23,0,0,"(1,30]","(1,30]",NA,NA
352,closed,andreivolt,volunter,tombell,volunter,108,17,104,2,1,"(30,180]","(30,180]","(1,30]","(0,1]"
351,closed,szechyjs,volunter,atmos,volunter,0,2,0,0,0,NA,NA,NA,NA
350,closed,renorzr,volunter,tombell,volunter,110,3,6,5,98,"(30,180]","(1,30]","(1,30]","(30,180]"
348,closed,kyleknighted,volunter,kyleknighted,volunter,12,2,12,0,0,"(1,30]","(1,30]",NA,NA
347,closed,Fabryz,volunter,technicalpickles,employee,3,1,0,7,3,"(1,30]",NA,"(1,30]","(1,30]"
346,closed,bartoszrychlicki,volunter,technicalpickles,employee,8,3,5,2,0,"(1,30]","(1,30]","(1,30]",NA
343,closed,OleMchls,volunter,technicalpickles,employee,8,10,8,0,0,"(1,30]","(1,30]",NA,NA
342,closed,trvrplk,volunter,tombell,volunter,136,13,232,12,108,"(30,180]","(180,365]","(1,30]","(30,180]"
340,closed,take,volunter,tombell,volunter,140,10,11,1,126,"(30,180]","(1,30]","(0,1]","(30,180]"
337,closed,peterhellberg,volunter,peterhellberg,volunter,13,5,2,12,1,"(1,30]","(1,30]","(1,30]","(0,1]"
333,closed,christaggart,volunter,christaggart,volunter,2,4,338,33,370,"(1,30]","(180,365]","(30,180]","(365,Inf]"
332,closed,adamesque,volunter,tombell,volunter,153,13,600,0,446,"(30,180]","(365,Inf]",NA,"(365,Inf]"
331,closed,kayue,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
329,closed,swood,volunter,tombell,volunter,2,5,608,0,605,"(1,30]","(365,Inf]",NA,"(365,Inf]"
326,closed,macalinao,volunter,tombell,volunter,3,3,0,0,3,"(1,30]",NA,NA,"(1,30]"
324,closed,jroes,volunter,tombell,volunter,0,3,0,0,0,NA,NA,NA,NA
323,closed,ghost,volunter,tombell,volunter,0,3,0,0,0,NA,NA,NA,NA
321,closed,macalinao,volunter,tombell,volunter,1,6,0,0,0,"(0,1]",NA,NA,NA
320,closed,maletor,volunter,maletor,volunter,0,5,0,0,0,NA,NA,NA,NA
319,closed,tombell,volunter,tombell,volunter,21,3,368,0,347,"(1,30]","(365,Inf]",NA,"(180,365]"
318,closed,vinc3m1,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
316,closed,jmfn,volunter,jmfn,volunter,0,2,0,0,0,NA,NA,NA,NA
315,closed,hamxiaoz,volunter,tombell,volunter,0,4,197,0,197,NA,"(180,365]",NA,"(180,365]"
314,closed,Telmo,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
312,closed,samdawsey,volunter,tombell,volunter,0,3,0,0,0,NA,NA,NA,NA
311,closed,madmax,volunter,tombell,volunter,1,4,0,0,0,"(0,1]",NA,NA,NA
308,closed,tombell,volunter,tombell,volunter,15,0,null,null,null,"(1,30]",NA,NA,NA
307,closed,smhinsey,volunter,smhinsey,volunter,0,3,1,0,1,NA,"(0,1]",NA,"(0,1]"
305,closed,travisjeffery,volunter,tombell,volunter,0,3,0,0,0,NA,NA,NA,NA
303,closed,sirkitree,volunter,tombell,volunter,0,2,0,0,0,NA,NA,NA,NA
300,closed,iamsk,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
293,closed,ethank,volunter,ethank,volunter,0,4,5,0,5,NA,"(1,30]",NA,"(1,30]"
292,closed,brock,volunter,tombell,volunter,0,4,0,0,0,NA,NA,NA,NA
289,closed,stuartf,volunter,tombell,volunter,0,7,20,0,20,NA,"(1,30]",NA,"(1,30]"
288,closed,stuartf,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
287,closed,samstarling,volunter,tombell,volunter,0,20,1443,0,1443,NA,"(365,Inf]",NA,"(365,Inf]"
286,closed,siznax,volunter,siznax,volunter,0,3,0,0,0,NA,NA,NA,NA
284,closed,amoslanka,volunter,tombell,volunter,15,0,null,null,null,"(1,30]",NA,NA,NA
281,closed,ryansch,volunter,tombell,volunter,6,8,6,0,0,"(1,30]","(1,30]",NA,NA
280,closed,atmos,volunter,tombell,volunter,264,4,0,263,0,"(180,365]",NA,"(180,365]",NA
279,closed,laurentkempe,volunter,tombell,volunter,0,3,1,0,1,NA,"(0,1]",NA,"(0,1]"
277,closed,jmagnuss,volunter,tombell,volunter,0,2,2,0,2,NA,"(1,30]",NA,"(1,30]"
275,closed,jk,volunter,tombell,volunter,0,12,68,0,68,NA,"(30,180]",NA,"(30,180]"
269,closed,bhardin,volunter,tombell,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
268,closed,bsorensen,volunter,tombell,volunter,0,5,62,0,62,NA,"(30,180]",NA,"(30,180]"
267,closed,zgohr,volunter,atmos,volunter,0,2,0,0,0,NA,NA,NA,NA
266,closed,danielmurphy,volunter,tombell,volunter,0,2,0,0,0,NA,NA,NA,NA
263,closed,amaltson,volunter,tombell,volunter,0,3,0,0,0,NA,NA,NA,NA
262,closed,marijn,volunter,atmos,volunter,0,2,0,0,0,NA,NA,NA,NA
260,closed,tombell,volunter,tombell,volunter,23,0,null,null,null,"(1,30]",NA,NA,NA
259,closed,amaltson,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
258,closed,trobrock,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
256,closed,tombell,volunter,tombell,volunter,15,1,0,15,0,"(1,30]",NA,"(1,30]",NA
255,closed,atmos,volunter,atmos,volunter,10,7,3,6,0,"(1,30]","(1,30]","(1,30]",NA
252,closed,mbixby,volunter,atmos,volunter,0,1,0,0,0,NA,NA,NA,NA
251,closed,stuartf,volunter,tombell,volunter,15,3,3,15,3,"(1,30]","(1,30]","(1,30]","(1,30]"
250,closed,amfeng,volunter,amfeng,volunter,0,5,0,0,0,NA,NA,NA,NA
249,closed,atmos,volunter,atmos,volunter,886,20,1099,0,212,"(365,Inf]","(365,Inf]",NA,"(180,365]"
1351,closed,matteoredaelli,volunter,bkeepers,employee,0,2,0,0,0,NA,NA,NA,NA
1341,closed,rqc,volunter,stale[bot],bot,102,3,95,0,7,"(30,180]","(30,180]",NA,"(1,30]"
1338,open,timkinnane,volunter,null,volunter,null,9,113,0,null,NA,"(30,180]",NA,NA
1333,closed,Norgerman,volunter,technicalpickles,employee,0,1,0,0,0,NA,NA,NA,NA
1324,closed,nishizuka,volunter,mose,volunter,1,5,1,0,0,"(0,1]","(0,1]",NA,NA
248,closed,catchamonkey,volunter,catchamonkey,volunter,0,6,0,0,0,NA,NA,NA,NA
246,closed,catchamonkey,volunter,catchamonkey,volunter,0,2,0,0,0,NA,NA,NA,NA
245,closed,mikebridge,volunter,tombell,volunter,0,6,0,0,0,NA,NA,NA,NA
244,closed,ilkka,volunter,tombell,volunter,8,4,1,0,7,"(1,30]","(0,1]",NA,"(1,30]"
240,closed,jimmycuadra,volunter,tombell,volunter,14,2,0,0,13,"(1,30]",NA,NA,"(1,30]"
239,closed,chip,volunter,chip,volunter,0,11,0,0,0,NA,NA,NA,NA
238,closed,iAladdin,volunter,tombell,volunter,0,3,0,0,0,NA,NA,NA,NA
236,closed,tombell,volunter,tombell,volunter,11,14,298,1,288,"(1,30]","(180,365]","(0,1]","(180,365]"
235,closed,iangreenleaf,volunter,atmos,volunter,0,3,9,0,9,NA,"(1,30]",NA,"(1,30]"
234,closed,tombell,volunter,tombell,volunter,22,2,0,3,18,"(1,30]",NA,"(1,30]","(1,30]"
233,closed,alxgsv,volunter,tombell,volunter,0,7,1504,0,1504,NA,"(365,Inf]",NA,"(365,Inf]"
232,closed,benhamill,volunter,technicalpickles,employee,1236,16,1236,0,0,"(365,Inf]","(365,Inf]",NA,NA
231,closed,hakusaro,volunter,tombell,volunter,23,7,21,1,0,"(1,30]","(1,30]","(0,1]",NA
230,closed,iangreenleaf,volunter,atmos,volunter,0,3,0,0,0,NA,NA,NA,NA
227,closed,alexgodin,volunter,tombell,volunter,0,9,36,0,35,NA,"(30,180]",NA,"(30,180]"
226,closed,dabrahams,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
225,closed,alexgodin,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
223,closed,lucassmagal,volunter,tombell,volunter,1,2,1,0,0,"(0,1]","(0,1]",NA,NA
222,closed,stewart,volunter,stewart,volunter,0,6,0,0,0,NA,NA,NA,NA
216,closed,mdornseif,volunter,tombell,volunter,0,8,6,0,6,NA,"(1,30]",NA,"(1,30]"
215,closed,remik,volunter,atmos,volunter,0,1,0,0,0,NA,NA,NA,NA
214,closed,patcon,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
213,closed,trvrplk,volunter,tombell,volunter,0,2,1,0,1,NA,"(0,1]",NA,"(0,1]"
212,closed,zomble,volunter,tombell,volunter,0,12,104,0,104,NA,"(30,180]",NA,"(30,180]"
207,closed,r96941046,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
201,closed,brunobord,volunter,brunobord,volunter,0,4,0,0,0,NA,NA,NA,NA
200,closed,atmos,volunter,tombell,volunter,23,1,0,2,20,"(1,30]",NA,"(1,30]","(1,30]"
197,closed,tombell,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
189,closed,pksunkara,volunter,tombell,volunter,0,1,0,0,0,NA,NA,NA,NA
187,closed,strass,volunter,tombell,volunter,2,6,2,0,0,"(1,30]","(1,30]",NA,NA
186,closed,incanus,volunter,tombell,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
185,closed,alx,volunter,tombell,volunter,0,4,0,0,0,NA,NA,NA,NA
181,closed,caleywoods,volunter,atmos,volunter,0,8,64,0,64,NA,"(30,180]",NA,"(30,180]"
180,closed,rossdeane,volunter,tombell,volunter,4,1,0,0,4,"(1,30]",NA,NA,"(1,30]"
171,closed,gregplumbly,volunter,gregplumbly,volunter,0,3,0,0,0,NA,NA,NA,NA
169,closed,aashay,volunter,aashay,volunter,0,3,0,0,0,NA,NA,NA,NA
166,closed,lukesmith,volunter,atmos,volunter,0,17,1630,0,1630,NA,"(365,Inf]",NA,"(365,Inf]"
163,closed,agrieser,volunter,agrieser,volunter,0,0,null,null,null,NA,NA,NA,NA
161,closed,mrtazz,volunter,mrtazz,volunter,0,1,0,0,0,NA,NA,NA,NA
160,closed,surma,volunter,tombell,volunter,12,0,null,null,null,"(1,30]",NA,NA,NA
159,closed,stuartf,volunter,tombell,volunter,3,6,0,0,3,"(1,30]",NA,NA,"(1,30]"
157,closed,joshuajabbour,volunter,atmos,volunter,1,4,0,0,0,"(0,1]",NA,NA,NA
156,closed,strass,volunter,tombell,volunter,0,3,9,0,9,NA,"(1,30]",NA,"(1,30]"
155,closed,vlpeng,volunter,atmos,volunter,0,15,1448,0,1448,NA,"(365,Inf]",NA,"(365,Inf]"
153,closed,matiaskorhonen,volunter,atmos,volunter,0,5,1,0,1,NA,"(0,1]",NA,"(0,1]"
151,closed,LILA-99,volunter,tombell,volunter,0,7,0,0,0,NA,NA,NA,NA
149,closed,LILA-99,volunter,tombell,volunter,1,7,1,0,0,"(0,1]","(0,1]",NA,NA
139,closed,BrokenEnso,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
137,closed,fread2281,volunter,fread2281,volunter,0,2,0,0,0,NA,NA,NA,NA
132,closed,stuartf,volunter,atmos,volunter,1,9,0,0,0,"(0,1]",NA,NA,NA
131,closed,spier,volunter,tombell,volunter,7,4,0,0,7,"(1,30]",NA,NA,"(1,30]"
130,closed,alexgodin,volunter,tombell,volunter,12,3,7,0,5,"(1,30]","(1,30]",NA,"(1,30]"
125,closed,blt,volunter,blt,volunter,0,1,0,0,0,NA,NA,NA,NA
122,closed,sbentzen,volunter,tombell,volunter,8,21,367,0,359,"(1,30]","(365,Inf]",NA,"(180,365]"
119,closed,jrimmer,volunter,jrimmer,volunter,2,3,1,0,0,"(1,30]","(0,1]",NA,NA
116,closed,sbentzen,volunter,sbentzen,volunter,1,13,1,0,0,"(0,1]","(0,1]",NA,NA
115,closed,kkost,volunter,atmos,volunter,17,2,1,17,1,"(1,30]","(0,1]","(1,30]","(0,1]"
114,closed,sbentzen,volunter,sbentzen,volunter,0,4,0,0,0,NA,NA,NA,NA
112,closed,searls,volunter,tombell,volunter,8,4,0,0,7,"(1,30]",NA,NA,"(1,30]"
109,closed,kneath,volunter,atmos,volunter,18,3,8,9,0,"(1,30]","(1,30]","(1,30]",NA
108,closed,tbertz,volunter,tbertz,volunter,0,1,0,0,0,NA,NA,NA,NA
107,closed,tbertz,volunter,atmos,volunter,0,2,0,0,0,NA,NA,NA,NA
105,closed,cldwalker,volunter,atmos,volunter,0,1,0,0,0,NA,NA,NA,NA
102,closed,leto,volunter,leto,volunter,0,9,898,0,898,NA,"(365,Inf]",NA,"(365,Inf]"
100,closed,eddanger,volunter,atmos,volunter,0,2,0,0,0,NA,NA,NA,NA
97,closed,jrgifford,volunter,atmos,volunter,1,11,1,0,0,"(0,1]","(0,1]",NA,NA
96,closed,phyreman,volunter,phyreman,volunter,0,6,0,0,0,NA,NA,NA,NA
95,closed,bigbash,volunter,atmos,volunter,1,10,156,0,155,"(0,1]","(30,180]",NA,"(30,180]"
92,closed,avocade,volunter,atmos,volunter,1,6,2,0,0,"(0,1]","(1,30]",NA,NA
91,closed,dannymcc,volunter,dannymcc,volunter,0,3,0,0,0,NA,NA,NA,NA
90,closed,dannymcc,volunter,atmos,volunter,1,4,0,0,1,"(0,1]",NA,NA,"(0,1]"
