id,state,user,employee_open,user_closed,employee_merged,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
720,closed,parkr,employee,technicalpickles,employee,34,6,0,4,30,"(30,180]",NA,"(1,30]","(1,30]"
730,closed,keithduncan,employee,null,volunter,147,0,null,null,null,"(30,180]",NA,NA,NA
732,closed,technicalpickles,employee,technicalpickles,employee,8,0,null,null,null,"(1,30]",NA,NA,NA
736,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
746,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
747,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
748,closed,technicalpickles,employee,technicalpickles,employee,33,0,null,null,null,"(30,180]",NA,NA,NA
749,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
764,closed,technicalpickles,employee,technicalpickles,employee,39,0,null,null,null,"(30,180]",NA,NA,NA
776,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
792,closed,technicalpickles,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
793,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
796,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
797,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
800,closed,technicalpickles,employee,technicalpickles,employee,43,0,null,null,null,"(30,180]",NA,NA,NA
802,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
808,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
809,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
810,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
814,closed,technicalpickles,employee,technicalpickles,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
82,closed,mislav,employee,null,volunter,0,1,0,0,0,NA,NA,NA,NA
824,closed,keithduncan,employee,technicalpickles,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
825,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
835,closed,technicalpickles,employee,technicalpickles,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
836,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
837,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
840,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
856,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
867,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
870,closed,technicalpickles,employee,technicalpickles,employee,0,1,0,0,0,NA,NA,NA,NA
876,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
877,closed,technicalpickles,employee,technicalpickles,employee,4,12,3,1,0,"(1,30]","(1,30]","(0,1]",NA
879,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
881,closed,technicalpickles,employee,technicalpickles,employee,0,5,0,0,0,NA,NA,NA,NA
882,closed,technicalpickles,employee,technicalpickles,employee,0,2,0,0,0,NA,NA,NA,NA
883,closed,leefaus,employee,technicalpickles,employee,5,8,5,0,0,"(1,30]","(1,30]",NA,NA
885,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
886,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
887,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
905,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
906,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
908,closed,keithduncan,employee,technicalpickles,employee,9,0,null,null,null,"(1,30]",NA,NA,NA
914,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
915,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
956,closed,bkeepers,employee,bkeepers,employee,2,13,2,0,0,"(1,30]","(1,30]",NA,NA
959,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
961,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
962,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
964,closed,technicalpickles,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
966,closed,gjtorikian,employee,technicalpickles,employee,0,0,null,null,null,NA,NA,NA,NA
969,closed,technicalpickles,employee,technicalpickles,employee,0,3,0,0,0,NA,NA,NA,NA
970,closed,bkeepers,employee,technicalpickles,employee,333,1,0,0,333,"(180,365]",NA,NA,"(180,365]"
982,closed,bkeepers,employee,technicalpickles,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
