id, state, user, employee_open, user_closed, employee_merged, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
100,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1000,closed,yibuyisheng,volunter,kevinsawicki,employee,0,0,null,null,null
10003,closed,poiru,volunter,poiru,volunter,0,0,null,null,null
10004,closed,TiagoDanin,volunter,zeke,employee,2,0,null,null,null
10008,closed,qazbnm456,volunter,kevinsawicki,employee,4,2,0,0,3
10015,closed,kevinsawicki,employee,kevinsawicki,employee,3,0,null,null,null
1002,closed,zcbenz,employee,zcbenz,employee,15,0,null,null,null
10029,closed,gerhardberger,volunter,null,volunter,26,0,null,null,null
10046,closed,omerfarukozdemir,volunter,kevinsawicki,employee,0,0,null,null,null
10048,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10049,closed,zeke,employee,kevinsawicki,employee,0,0,null,null,null
10050,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10052,closed,poiru,volunter,zcbenz,employee,69,1,0,1,67
10053,closed,alespergl,volunter,alespergl,volunter,4,0,null,null,null
10058,closed,zeke,employee,zeke,employee,0,0,null,null,null
10062,closed,joe-re,volunter,zeke,employee,6,0,null,null,null
10070,closed,zcbenz,employee,zcbenz,employee,10,0,null,null,null
10071,closed,joshaber,employee,kevinsawicki,employee,1,0,null,null,null
10075,closed,alexstrat,volunter,zcbenz,employee,3,0,null,null,null
10076,closed,alexstrat,volunter,zcbenz,employee,55,2,0,55,0
10081,closed,renaesop,volunter,zcbenz,employee,26,4,23,0,3
10085,closed,zeke,employee,zeke,employee,4,0,null,null,null
10089,closed,AndreasM-Avd26,volunter,null,volunter,0,0,null,null,null
1009,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10090,closed,3n-mb,volunter,null,volunter,149,7,128,0,20
10091,closed,3n-mb,volunter,null,volunter,0,0,null,null,null
10092,closed,3n-mb,volunter,null,volunter,74,0,null,null,null
10097,closed,liusy182,volunter,poiru,volunter,3,0,null,null,null
10099,closed,zcbenz,employee,zcbenz,employee,6,0,null,null,null
101,closed,zcbenz,employee,zcbenz,employee,4,0,null,null,null
10103,closed,fab1an,volunter,zeke,employee,1,0,null,null,null
10111,closed,alexeykuzmin,volunter,null,volunter,13,0,null,null,null
10113,closed,lsegal,volunter,zeke,employee,0,0,null,null,null
10114,closed,jkleinsc,employee,null,volunter,0,0,null,null,null
10116,closed,zeke,employee,jkleinsc,employee,0,0,null,null,null
10125,closed,codebytere,employee,codebytere,employee,0,4,0,0,0
10126,closed,jkleinsc,employee,jkleinsc,employee,1,0,null,null,null
10127,closed,zeke,employee,zeke,employee,0,0,null,null,null
10131,closed,alopix,volunter,zeke,employee,0,0,null,null,null
10133,closed,MarshallOfSound,volunter,zeke,employee,0,0,null,null,null
10136,closed,robinwassen,volunter,null,volunter,33,0,null,null,null
10137,closed,miniak,volunter,null,volunter,11,3,0,0,11
10138,closed,zeke,employee,jkleinsc,employee,1,0,null,null,null
10142,closed,MarshallOfSound,volunter,jkleinsc,employee,34,4,13,0,20
10143,closed,alespergl,volunter,alespergl,volunter,0,0,null,null,null
10148,closed,jkleinsc,employee,zcbenz,employee,2,0,null,null,null
10150,open,MarshallOfSound,volunter,null,volunter,null,12,0,44,null
10157,closed,runinspring,volunter,vanessayuenn,employee,5,0,null,null,null
1016,closed,zcbenz,employee,zcbenz,employee,1,0,null,null,null
10160,closed,liusy182,volunter,jkleinsc,employee,8,0,null,null,null
10161,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10162,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10164,closed,jkleinsc,employee,zeke,employee,1,0,null,null,null
10166,closed,zeke,employee,jkleinsc,employee,1,0,null,null,null
10172,closed,vanessayuenn,employee,vanessayuenn,employee,7,8,2,0,4
10173,closed,zeke,employee,vanessayuenn,employee,0,0,null,null,null
10175,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10181,closed,kevinsawicki,employee,jkleinsc,employee,0,0,null,null,null
10183,closed,andens,volunter,zcbenz,employee,14,6,0,11,2
10187,closed,saschagehlich,volunter,null,volunter,137,0,null,null,null
1019,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10190,closed,zeke,employee,zeke,employee,1,0,null,null,null
10191,closed,codebytere,employee,zeke,employee,56,14,52,4,1
10194,closed,alexeykuzmin,volunter,null,volunter,3,0,null,null,null
10198,closed,zeke,employee,null,volunter,4,0,null,null,null
10203,closed,zcbenz,employee,null,volunter,3,0,null,null,null
10204,closed,zcbenz,employee,jkleinsc,employee,0,0,null,null,null
10205,closed,HAMIDx9,volunter,null,volunter,0,0,null,null,null
10207,closed,alespergl,volunter,null,volunter,0,0,null,null,null
10209,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
10210,closed,smildlzj,volunter,null,volunter,0,0,null,null,null
10213,closed,alexeykuzmin,volunter,codebytere,employee,108,19,95,3,9
10214,closed,psh0628,volunter,zeke,employee,21,6,0,0,20
10215,closed,alexeykuzmin,volunter,zeke,employee,20,6,6,3,10
10217,closed,zcbenz,employee,null,volunter,0,0,null,null,null
10219,closed,HAMIDx9,volunter,zcbenz,employee,14,0,null,null,null
10221,closed,MarshallOfSound,volunter,null,volunter,132,1,0,132,0
10223,closed,ajmacd,volunter,zcbenz,employee,1,0,null,null,null
10225,closed,zeke,employee,zeke,employee,0,3,0,0,0
1023,closed,dcposch,volunter,null,volunter,0,0,null,null,null
10230,closed,zeke,employee,jkleinsc,employee,2,0,null,null,null
10232,closed,felixrieseberg,volunter,MarshallOfSound,volunter,14,8,13,0,0
10246,closed,zeke,employee,jkleinsc,employee,0,0,null,null,null
10247,closed,liusy182,volunter,null,volunter,8,4,1,7,0
10250,closed,zeke,employee,zeke,employee,2,0,null,null,null
10251,closed,leo,volunter,zeke,employee,9,14,4,0,5
10253,closed,tarruda,volunter,zcbenz,employee,2,6,1,0,1
10254,closed,zachflower,volunter,zcbenz,employee,31,5,2,29,0
1026,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10264,closed,tarruda,volunter,zcbenz,employee,2,0,null,null,null
10265,closed,alexeykuzmin,volunter,null,volunter,0,0,null,null,null
10266,closed,zeke,employee,zeke,employee,0,0,null,null,null
10267,closed,alexeykuzmin,volunter,null,volunter,0,0,null,null,null
1027,closed,fengmk2,volunter,zcbenz,employee,0,0,null,null,null
10271,closed,kaylanm,volunter,zcbenz,employee,26,0,null,null,null
10273,closed,rhysd,volunter,zcbenz,employee,2,2,0,1,1
10275,closed,juturu,volunter,MarshallOfSound,volunter,3,6,0,1,1
10277,closed,alespergl,volunter,zcbenz,employee,13,0,null,null,null
10279,closed,alexeykuzmin,volunter,zcbenz,employee,5,0,null,null,null
10280,closed,alexeykuzmin,volunter,zcbenz,employee,4,0,null,null,null
10283,closed,vanessayuenn,employee,vanessayuenn,employee,0,0,null,null,null
10289,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1029,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10293,closed,CharlieHess,volunter,CharlieHess,volunter,4,3,0,0,3
10298,closed,joshaber,employee,zcbenz,employee,5,0,null,null,null
103,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10303,closed,MathieuDebit,volunter,vanessayuenn,employee,12,0,null,null,null
10304,closed,kyo-ago,volunter,zeke,employee,2,0,null,null,null
10305,closed,ivmirx,volunter,zcbenz,employee,22,7,1,7,13
10306,closed,lisurc,volunter,zeke,employee,1,0,null,null,null
10307,closed,liusy182,volunter,zcbenz,employee,21,6,1,1,18
10308,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10318,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10321,closed,kaylanm,volunter,zcbenz,employee,20,0,null,null,null
10325,closed,develar,volunter,null,volunter,0,0,null,null,null
10326,closed,develar,volunter,zeke,employee,36,2,14,21,1
10328,closed,zeke,employee,zeke,employee,0,0,null,null,null
10331,closed,akkyjumbade,volunter,null,volunter,0,0,null,null,null
10333,closed,zeke,employee,jkleinsc,employee,7,2,0,0,7
10336,closed,zeke,employee,zeke,employee,44,3,31,11,1
1034,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10344,closed,jkleinsc,employee,jkleinsc,employee,19,0,null,null,null
10348,closed,bigosmallm,volunter,null,volunter,0,0,null,null,null
10350,closed,sgeisbacher,volunter,null,volunter,17,0,null,null,null
10354,closed,arnavb,volunter,null,volunter,17,9,17,0,0
10355,closed,owais,volunter,zcbenz,employee,17,0,null,null,null
10356,closed,vanessayuenn,employee,zeke,employee,1,0,null,null,null
10361,closed,sbannigan,volunter,zcbenz,employee,39,0,null,null,null
10365,closed,alespergl,volunter,jkleinsc,employee,1,1,0,0,1
10366,closed,syohex,volunter,zcbenz,employee,15,0,null,null,null
10373,closed,arnavb,volunter,null,volunter,14,4,0,14,0
10374,closed,felixrieseberg,volunter,jkleinsc,employee,0,0,null,null,null
10375,closed,felixrieseberg,volunter,jkleinsc,employee,0,0,null,null,null
10376,closed,beilunyang,volunter,null,volunter,1,0,null,null,null
10377,closed,zcbenz,employee,jkleinsc,employee,0,0,null,null,null
10380,closed,MarshallOfSound,volunter,zeke,employee,0,0,null,null,null
10389,closed,zeke,employee,zeke,employee,0,0,null,null,null
10390,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
10393,closed,j3l11234,volunter,zcbenz,employee,13,0,null,null,null
10394,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10395,closed,alespergl,volunter,zcbenz,employee,0,0,null,null,null
10396,closed,alespergl,volunter,zcbenz,employee,0,0,null,null,null
104,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10403,closed,vanessayuenn,employee,jkleinsc,employee,33,5,0,5,28
10404,closed,alexstrat,volunter,null,volunter,76,3,74,0,1
10429,closed,qazbnm456,volunter,zcbenz,employee,10,3,9,0,1
10430,closed,MarshallOfSound,volunter,zcbenz,employee,93,12,91,2,0
1044,closed,zcbenz,employee,zcbenz,employee,3,0,null,null,null
10450,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
10453,closed,bpasero,volunter,MarshallOfSound,volunter,0,0,null,null,null
10454,closed,MarshallOfSound,volunter,zeke,employee,1,0,null,null,null
10469,closed,poiru,volunter,poiru,volunter,0,0,null,null,null
10472,closed,lucaslopes,volunter,zeke,employee,0,0,null,null,null
1048,closed,park9140,volunter,null,volunter,0,0,null,null,null
10481,closed,John2143,volunter,zeke,employee,0,0,null,null,null
10483,closed,jublo,volunter,poiru,volunter,16,0,null,null,null
10487,closed,Toinane,volunter,zeke,employee,0,0,null,null,null
10491,closed,ImgBotApp,volunter,null,volunter,0,0,null,null,null
10492,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10497,closed,Toinane,volunter,zeke,employee,0,0,null,null,null
10499,closed,miniak,volunter,miniak,volunter,0,0,null,null,null
105,closed,zcbenz,employee,zcbenz,employee,4,0,null,null,null
10502,closed,jkleinsc,employee,jkleinsc,employee,11,0,null,null,null
10505,closed,qazbnm456,volunter,zeke,employee,10,0,null,null,null
10508,closed,danielma,volunter,zcbenz,employee,19,0,null,null,null
10509,closed,kewde,volunter,miniak,volunter,3,0,null,null,null
10510,closed,brenca,volunter,zcbenz,employee,60,3,0,19,40
10514,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10516,closed,alespergl,volunter,zcbenz,employee,7,0,null,null,null
10517,closed,yuya-oc,volunter,alespergl,volunter,11,3,0,2,8
10518,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,5,3,0,0,4
1052,closed,ghost,volunter,zcbenz,employee,1,0,null,null,null
10520,closed,Alex-D,volunter,zcbenz,employee,7,0,null,null,null
10523,closed,leo,volunter,null,volunter,0,0,null,null,null
10534,closed,robbix1206,volunter,jkleinsc,employee,32,0,null,null,null
10537,closed,qazbnm456,volunter,jkleinsc,employee,39,6,0,0,39
10540,closed,bpasero,volunter,MarshallOfSound,volunter,0,0,null,null,null
10542,closed,EthianWong,volunter,zeke,employee,5,0,null,null,null
10550,closed,colmugx,volunter,zeke,employee,4,0,null,null,null
10552,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
10555,closed,zeke,employee,zeke,employee,7,0,null,null,null
10558,closed,Tyriar,volunter,zeke,employee,3,0,null,null,null
10573,closed,zeke,employee,zeke,employee,3,0,null,null,null
10585,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
10586,closed,MarshallOfSound,volunter,jkleinsc,employee,0,0,null,null,null
10587,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
1059,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10591,closed,zeke,employee,jkleinsc,employee,0,0,null,null,null
10592,closed,zeke,employee,zeke,employee,0,0,null,null,null
10602,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10609,closed,alespergl,volunter,zcbenz,employee,0,0,null,null,null
10611,closed,felixrieseberg,volunter,felixrieseberg,volunter,0,0,null,null,null
10612,closed,felixrieseberg,volunter,zeke,employee,21,0,null,null,null
10614,closed,zcbenz,employee,zeke,employee,1,2,0,0,0
10618,closed,codebytere,employee,codebytere,employee,0,3,0,0,0
10620,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10627,closed,felixrieseberg,volunter,felixrieseberg,volunter,0,1,0,0,0
10628,closed,poiru,volunter,poiru,volunter,0,0,null,null,null
10630,closed,poiru,volunter,poiru,volunter,0,0,null,null,null
10631,closed,poiru,volunter,poiru,volunter,0,0,null,null,null
10633,closed,codebytere,employee,codebytere,employee,9,7,7,1,0
10639,closed,enlight,volunter,jkleinsc,employee,1,0,null,null,null
10643,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
10644,closed,jkleinsc,employee,jkleinsc,employee,1,2,0,0,1
10647,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
10660,closed,codebytere,employee,codebytere,employee,0,3,0,0,0
10661,closed,felixrieseberg,volunter,felixrieseberg,volunter,4,0,null,null,null
10667,closed,dittos,volunter,zcbenz,employee,2,4,0,0,2
10670,closed,codebytere,employee,codebytere,employee,5,9,0,4,0
10676,closed,qazbnm456,volunter,zcbenz,employee,0,0,null,null,null
10677,closed,rhysd,volunter,jkleinsc,employee,0,0,null,null,null
10680,closed,felixrieseberg,volunter,felixrieseberg,volunter,0,0,null,null,null
10681,closed,fplucas,volunter,zeke,employee,1,2,0,0,1
10682,closed,crweiner,volunter,null,volunter,0,0,null,null,null
10683,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
10687,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
10688,closed,jkleinsc,employee,jkleinsc,employee,5,2,0,0,4
10690,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
10693,closed,makerGeek,volunter,zcbenz,employee,0,0,null,null,null
10694,closed,zcbenz,employee,jkleinsc,employee,0,0,null,null,null
10696,closed,primalmotion,volunter,jkleinsc,employee,11,0,null,null,null
10706,closed,qazbnm456,volunter,null,volunter,4,0,null,null,null
10708,closed,felixrieseberg,volunter,felixrieseberg,volunter,0,0,null,null,null
10709,closed,MarshallOfSound,volunter,zcbenz,employee,10,0,null,null,null
10711,closed,yuya-oc,volunter,zcbenz,employee,18,0,null,null,null
10712,closed,codebytere,employee,zeke,employee,0,0,null,null,null
10713,closed,felixrieseberg,volunter,felixrieseberg,volunter,0,0,null,null,null
10715,closed,alespergl,volunter,zeke,employee,0,1,0,0,0
10719,closed,yunzhenhuan,volunter,zeke,employee,0,0,null,null,null
10725,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,0,0,null,null,null
10726,closed,alexeykuzmin,volunter,null,volunter,1,0,null,null,null
10727,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,2,1,0,0,2
10728,closed,excfergodst,volunter,zeke,employee,0,0,null,null,null
10729,closed,excfergodst,volunter,null,volunter,0,0,null,null,null
10730,closed,excfergodst,volunter,zeke,employee,0,0,null,null,null
10731,closed,excfergodst,volunter,zeke,employee,0,0,null,null,null
10740,closed,demopark,volunter,vanessayuenn,employee,6,4,0,0,5
10742,closed,codebytere,employee,null,volunter,14,3,0,1,12
10743,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
10744,closed,robinwassen,volunter,jkleinsc,employee,0,0,null,null,null
10746,closed,poiru,volunter,poiru,volunter,1,0,null,null,null
10748,closed,demopark,volunter,vanessayuenn,employee,5,0,null,null,null
10749,closed,demopark,volunter,vanessayuenn,employee,5,0,null,null,null
10756,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
10758,closed,felixrieseberg,volunter,felixrieseberg,volunter,0,0,null,null,null
10759,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
10762,closed,nuriu,volunter,codebytere,employee,13,0,null,null,null
1077,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10773,closed,jeroenvisser101,volunter,MarshallOfSound,volunter,0,0,null,null,null
10777,closed,revi,volunter,zeke,employee,1,0,null,null,null
10783,open,robinwassen,volunter,null,volunter,null,0,null,null,null
10785,closed,aoom,volunter,null,volunter,5,0,null,null,null
10793,closed,ahmedmohamedali,volunter,zcbenz,employee,37,8,30,0,6
10795,closed,samthomson,volunter,zeke,employee,2,0,null,null,null
10804,closed,robinwassen,volunter,zcbenz,employee,1,0,null,null,null
1081,closed,xfq,volunter,thedaniel,volunter,0,0,null,null,null
10810,closed,qazbnm456,volunter,jkleinsc,employee,2,0,null,null,null
10812,closed,alespergl,volunter,zcbenz,employee,0,0,null,null,null
1082,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10825,closed,vanessayuenn,employee,zeke,employee,0,0,null,null,null
10827,closed,jkleinsc,employee,jkleinsc,employee,5,8,1,0,3
10829,closed,zombieleet,volunter,jkleinsc,employee,0,2,0,0,0
10834,closed,Vehemos,volunter,jkleinsc,employee,0,5,0,0,0
10839,closed,qazbnm456,volunter,zeke,employee,0,0,null,null,null
10854,closed,dittos,volunter,null,volunter,25,4,21,3,0
10855,closed,dittos,volunter,null,volunter,0,0,null,null,null
10856,closed,dittos,volunter,zcbenz,employee,25,4,0,1,24
10873,closed,ahmedmohamedali,volunter,jkleinsc,employee,1,0,null,null,null
10874,closed,Toinane,volunter,zeke,employee,2,0,null,null,null
10878,closed,codebytere,employee,null,volunter,0,0,null,null,null
10881,closed,codebytere,employee,null,volunter,2,0,null,null,null
10885,closed,MarshallOfSound,volunter,null,volunter,7,7,4,0,3
10888,closed,codebytere,employee,codebytere,employee,2,22,0,0,0
10889,closed,mgc,volunter,jkleinsc,employee,3,2,0,2,0
1089,closed,dcposch,volunter,null,volunter,1,0,null,null,null
10890,closed,demopark,volunter,codebytere,employee,1,0,null,null,null
10893,closed,mxschmitt,volunter,jkleinsc,employee,0,0,null,null,null
10896,closed,codebytere,employee,codebytere,employee,0,29,0,0,0
10898,closed,jkleinsc,employee,ckerr,employee,20,0,null,null,null
10899,closed,jkleinsc,employee,jkleinsc,employee,1,0,null,null,null
10900,closed,felixrieseberg,volunter,felixrieseberg,volunter,0,0,null,null,null
10902,closed,mattlyons0,volunter,ckerr,employee,1,0,null,null,null
10907,closed,amtj,volunter,null,volunter,0,0,null,null,null
10909,closed,codebytere,employee,codebytere,employee,8,26,8,0,0
10911,closed,codebytere,employee,codebytere,employee,0,9,0,0,0
10912,closed,Ajeey,volunter,zcbenz,employee,54,8,39,0,15
10918,closed,pfrazee,volunter,zcbenz,employee,0,0,null,null,null
1092,closed,paulcbetts,volunter,zcbenz,employee,0,0,null,null,null
10922,closed,Siilwyn,volunter,jkleinsc,employee,1,0,null,null,null
10923,closed,jkleinsc,employee,ckerr,employee,18,0,null,null,null
10936,closed,robinwassen,volunter,zcbenz,employee,7,0,null,null,null
10938,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
10941,closed,codebytere,employee,codebytere,employee,0,2,0,0,0
10942,closed,codebytere,employee,codebytere,employee,0,2,0,0,0
10943,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,0,0,null,null,null
10944,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,0,0,null,null,null
10945,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
10953,closed,felixrieseberg,volunter,jkleinsc,employee,0,1,0,0,0
10954,closed,felixrieseberg,volunter,MarshallOfSound,volunter,0,0,null,null,null
10956,closed,vadikcorp,volunter,null,volunter,13,3,9,0,4
1096,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1097,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10972,closed,felixrieseberg,volunter,ckerr,employee,2,3,1,0,1
10974,closed,codebytere,employee,codebytere,employee,2,21,1,0,0
10976,closed,daluntw,volunter,null,volunter,10,0,null,null,null
10977,closed,alexeykuzmin,volunter,codebytere,employee,1,0,null,null,null
10978,closed,daluntw,volunter,null,volunter,10,0,null,null,null
10979,closed,daluntw,volunter,null,volunter,10,0,null,null,null
1098,closed,dpatou,volunter,kevinsawicki,employee,0,0,null,null,null
10987,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
10989,closed,alexeykuzmin,volunter,codebytere,employee,0,0,null,null,null
10990,closed,alexeykuzmin,volunter,jkleinsc,employee,6,0,null,null,null
10992,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
10995,closed,ckerr,employee,codebytere,employee,0,0,null,null,null
10997,closed,xxczaki,volunter,ckerr,employee,5,0,null,null,null
110,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1100,closed,christoth,volunter,zcbenz,employee,0,2,0,0,0
11000,closed,sdj01044,volunter,zeke,employee,4,0,null,null,null
11001,closed,vanessayuenn,employee,vanessayuenn,employee,1,8,0,0,0
11002,closed,ssu2030,volunter,null,volunter,7,0,null,null,null
11004,closed,poiru,volunter,MarshallOfSound,volunter,4,0,null,null,null
11005,closed,ckerr,employee,MarshallOfSound,volunter,2,0,null,null,null
11007,closed,felixrieseberg,volunter,codebytere,employee,1,1,0,0,1
11008,closed,tarruda,volunter,ckerr,employee,10,14,2,7,0
11009,closed,felixrieseberg,volunter,MarshallOfSound,volunter,3,0,null,null,null
11013,closed,alexeykuzmin,volunter,MarshallOfSound,volunter,0,0,null,null,null
11014,open,groundwater,employee,null,volunter,null,0,null,null,null
11018,closed,vincentwan100,volunter,null,volunter,0,0,null,null,null
11019,closed,ssu2030,volunter,null,volunter,5,0,null,null,null
11020,closed,pfrazee,volunter,ckerr,employee,10,0,null,null,null
11021,closed,ChangJoo-Park,volunter,null,volunter,4,0,null,null,null
11022,closed,ChangJoo-Park,volunter,ckerr,employee,0,0,null,null,null
11023,closed,ssu2030,volunter,null,volunter,4,0,null,null,null
11032,closed,groundwater,employee,zeke,employee,29,12,20,8,0
11038,closed,dashersw,volunter,MarshallOfSound,volunter,0,0,null,null,null
11039,closed,zeke,employee,ckerr,employee,3,0,null,null,null
11045,closed,minakawa-daiki,volunter,null,volunter,3,0,null,null,null
11048,closed,Toinane,volunter,MarshallOfSound,volunter,0,0,null,null,null
11054,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
11055,closed,felixrieseberg,volunter,MarshallOfSound,volunter,3,3,0,0,2
11056,closed,ajmacd,volunter,MarshallOfSound,volunter,3,2,0,0,2
11058,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,0,0,null,null,null
11059,closed,felixrieseberg,volunter,zcbenz,employee,12,0,null,null,null
1106,closed,paulcbetts,volunter,zcbenz,employee,4,10,0,3,0
11060,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,0,0,null,null,null
1107,closed,yoshuawuyts,volunter,zcbenz,employee,1,0,null,null,null
11078,closed,ssu2030,volunter,null,volunter,0,0,null,null,null
11079,closed,sdj01044,volunter,ckerr,employee,0,0,null,null,null
11085,closed,lee-doppelganger,volunter,null,volunter,0,0,null,null,null
11087,closed,felixrieseberg,volunter,MarshallOfSound,volunter,0,0,null,null,null
11088,closed,zeke,employee,ckerr,employee,5,0,null,null,null
11091,closed,marswong,volunter,null,volunter,0,0,null,null,null
11092,closed,MarshallOfSound,volunter,zcbenz,employee,39,4,0,8,29
11093,closed,zeke,employee,ckerr,employee,2,0,null,null,null
11097,closed,brenca,volunter,ckerr,employee,12,4,0,0,11
11099,closed,MarshallOfSound,volunter,ckerr,employee,4,8,2,0,1
11100,closed,Raul6469,volunter,ckerr,employee,2,0,null,null,null
11103,closed,felixrieseberg,volunter,ckerr,employee,1,0,null,null,null
11108,closed,oktapodia,volunter,zcbenz,employee,15,2,0,0,15
11117,closed,codebytere,employee,ckerr,employee,5,6,0,0,5
11119,closed,oscarafuentes,volunter,null,volunter,0,0,null,null,null
11124,closed,tarruda,volunter,codebytere,employee,1,0,null,null,null
11125,closed,tarruda,volunter,jkleinsc,employee,2,8,1,0,0
11126,closed,numaanashraf,volunter,ckerr,employee,0,0,null,null,null
11127,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
11129,closed,jkleinsc,employee,null,volunter,14,0,null,null,null
11131,closed,hugomano,volunter,zcbenz,employee,33,12,0,4,27
11133,closed,alexeykuzmin,volunter,codebytere,employee,5,0,null,null,null
11135,closed,codebytere,employee,ckerr,employee,0,13,2,0,1
11139,closed,alexeykuzmin,volunter,ckerr,employee,0,0,null,null,null
11140,closed,alexeykuzmin,volunter,ckerr,employee,0,0,null,null,null
11141,closed,MarshallOfSound,volunter,ckerr,employee,1,0,null,null,null
11143,closed,lipis,volunter,null,volunter,0,2,0,0,0
11144,closed,dittos,volunter,zcbenz,employee,10,0,null,null,null
11145,closed,OuYancey,volunter,jkleinsc,employee,0,0,null,null,null
11152,closed,zeke,employee,zeke,employee,0,0,null,null,null
11153,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
11154,closed,jkleinsc,employee,zcbenz,employee,31,2,11,0,19
11156,closed,lipis,volunter,null,volunter,2,2,0,2,0
11158,closed,felixrieseberg,volunter,ckerr,employee,2,5,0,0,1
11164,closed,felixrieseberg,volunter,ckerr,employee,2,3,0,41,39
11166,closed,sethlu,volunter,zcbenz,employee,8,7,1,0,6
11167,closed,simast,volunter,ckerr,employee,1,0,null,null,null
11168,closed,sethlu,volunter,zcbenz,employee,16,0,null,null,null
11170,closed,him2him2,volunter,ckerr,employee,1,1,0,0,1
11171,closed,him2him2,volunter,codebytere,employee,0,0,null,null,null
11173,closed,TiagoDanin,volunter,null,volunter,0,0,null,null,null
11176,closed,mgc,volunter,zcbenz,employee,0,0,null,null,null
11178,closed,vanessayuenn,employee,ckerr,employee,1,3,0,0,0
11184,closed,felixrieseberg,volunter,ckerr,employee,0,0,null,null,null
11185,closed,felixrieseberg,volunter,ckerr,employee,0,0,null,null,null
11186,closed,zeke,employee,jkleinsc,employee,11,0,null,null,null
11187,closed,felixrieseberg,volunter,ckerr,employee,0,0,null,null,null
11191,closed,codebytere,employee,ckerr,employee,1,0,null,null,null
11199,closed,duswlsgur,volunter,vanessayuenn,employee,0,0,null,null,null
11200,closed,kstar0714,volunter,null,volunter,0,0,null,null,null
11201,closed,kstar0714,volunter,null,volunter,0,0,null,null,null
11203,closed,zeke,employee,zeke,employee,0,0,null,null,null
11204,closed,andykog,volunter,MarshallOfSound,volunter,0,0,null,null,null
11207,closed,kstar0714,volunter,ckerr,employee,1,0,null,null,null
11208,closed,zcbenz,employee,zcbenz,employee,1,0,null,null,null
11213,closed,ssu2030,volunter,null,volunter,1,0,null,null,null
11217,closed,him2him2,volunter,codebytere,employee,0,0,null,null,null
11218,closed,him2him2,volunter,ckerr,employee,0,0,null,null,null
1122,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
11224,closed,felixrieseberg,volunter,ckerr,employee,0,2,0,0,0
